img_path,z
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052535.png,0.01251
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052550.png,0.005649
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052558.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052602.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052607.png,0.01092
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052608.png,0.03355
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052614.png,0.005823
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052625.png,0.02775
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052641.png,0.0052
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052654.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052665.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052686.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052689.png,1.06
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052702.png,0.003947
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052712.png,0.02839
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052713.png,0.01339
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052732.png,0.03866
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052735.png,0.005881
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052741.png,0.005755
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052743.png,0.0291
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052752.png,0.02749
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052754.png,0.03047
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052766.png,0.03042
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052781.png,0.03122
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052788.png,0.02925
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052795.png,0.01467
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052826.png,0.03447
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052877.png,0.02945
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052883.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052901.png,0.03051
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052908.png,0.0183
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052912.png,0.02119
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052920.png,0.01464
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052921.png,0.03032
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052924.png,0.04157
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052942.png,0.02581
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052949.png,0.01764
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052952.png,0.007777
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052979.png,0.04191
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052986.png,0.0309
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052998.png,0.02619
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053000.png,0.03759
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053010.png,0.02997
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053043.png,0.007224
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053067.png,0.01628
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053073.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053083.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053089.png,0.00651
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053094.png,0.0464
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053178.png,0.005233
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053201.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053217.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053231.png,0.005311
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053247.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053260.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053265.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053268.png,0.02806
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053278.png,0.02318
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053307.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053313.png,0.04802
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053317.png,0.005703
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053332.png,0.01864
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053335.png,0.01146
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053350.png,0.03018
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053376.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053379.png,0.03171
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053383.png,0.006211
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053387.png,0.03623
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053408.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053411.png,0.02867
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053414.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053418.png,0.02911
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053419.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053424.png,0.02822
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053428.png,0.02894
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053437.png,0.01341
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053441.png,0.03544
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053442.png,0.02614
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053463.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053470.png,0.0215
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053476.png,0.01072
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053486.png,0.007838
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053499.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053508.png,0.03616
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053510.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053511.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053530.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053556.png,0.02224
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053557.png,0.008781
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053561.png,0.02671
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053563.png,0.03215
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053578.png,0.0045
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053597.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053616.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053622.png,0.008581
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053631.png,0.03171
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053643.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053644.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053653.png,0.03518
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053657.png,0.00853
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053674.png,0.02826
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053675.png,0.03546
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053676.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053681.png,0.01655
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053683.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053696.png,0.0365
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053699.png,0.02668
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053709.png,0.01892
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053737.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053744.png,0.01734
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053749.png,0.03852
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053758.png,0.01689
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053763.png,0.01914
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053770.png,-100
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053802.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053803.png,0.03349
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053812.png,0.03591
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053838.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053844.png,0.01193
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053857.png,0.03503
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053862.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053865.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053869.png,0.02775
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053876.png,0.03355
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053888.png,0.03554
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053896.png,0.01687
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053901.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053908.png,0.02217
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053930.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053932.png,0.005723
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053933.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053936.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053941.png,0.004205
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053943.png,0.01626
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053949.png,0.002758
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053951.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053959.png,0.02282
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053967.png,0.02956
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053976.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0053979.png,0.008524
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054013.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054018.png,0.01051
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054039.png,0.03542
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054084.png,0.004677
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054095.png,0.0117
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054110.png,0.0109
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054111.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054117.png,0.002576
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054118.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054119.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054123.png,0.02863
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054134.png,0.006071
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054171.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054188.png,0.04202
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054195.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054197.png,0.01837
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054200.png,0.04509
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054232.png,0.04012
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054234.png,0.008242
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054238.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054262.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054267.png,0.002799
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054282.png,0.03975
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054314.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054316.png,0.02908
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054317.png,0.04307
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054336.png,0.007687
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054340.png,0.04659
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054343.png,0.06976
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054351.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054377.png,0.01737
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054379.png,0.03977
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054407.png,0.03089
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054416.png,0.02931
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054420.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054424.png,0.03761
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054428.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054431.png,0.00834
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054443.png,0.03333
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054445.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054455.png,0.03385
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054470.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054473.png,0.03973
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054488.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054503.png,0.01802
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054522.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054526.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054564.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054612.png,0.03209
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054614.png,0.03076
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054618.png,0.04005
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054648.png,0.002246
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054664.png,0.04194
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054674.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054683.png,0.008823
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054690.png,0.01714
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054691.png,0.01086
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054761.png,0.006718
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054780.png,0.01865
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054790.png,0.03173
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054815.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054832.png,0.03895
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054834.png,0.02246
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054839.png,0.04419
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054849.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054885.png,0.02299
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054895.png,0.02292
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054909.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054911.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054976.png,0.008939
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054979.png,0.02909
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0054980.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055047.png,0.01158
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055065.png,0.01952
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055066.png,0.03665
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055069.png,0.03368
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055076.png,0.0083
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055078.png,0.006632
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055080.png,0.00875
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055095.png,0.007834
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055097.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055104.png,0.008768
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055132.png,0.03166
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055229.png,0.03774
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055242.png,0.0193
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055243.png,0.0184
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055247.png,0.01879
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055273.png,0.008604
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055274.png,0.0198
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055281.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055282.png,0.006718
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055295.png,0.03375
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055296.png,5.323
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055305.png,0.008737
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055318.png,0.03972
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055349.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055355.png,0.01973
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055360.png,0.03887
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055377.png,0.01893
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055388.png,0.009254
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055446.png,0.03498
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055459.png,0.01131
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055476.png,0.03187
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055493.png,0.006635
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055517.png,0.0314
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055529.png,0.01127
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055551.png,0.0304
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055552.png,0.01506
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055559.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055578.png,0.0144
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055601.png,0.01862
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055607.png,0.008665
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0055620.png,0.01916
